date,county,cases,deaths,new_cases,new_deaths,state,retail,grocery,parks,transit,workplaces,residential
2020-04-24,Oneida,6,0,0.0,0.0,Wisconsin,-39.0,-19.0,4.0,,-34.0,17.0
2020-04-24,Outagamie,43,2,5.0,0.0,Wisconsin,-51.0,-14.0,69.0,-43.0,-47.0,22.0
2020-04-24,Ozaukee,80,9,0.0,0.0,Wisconsin,-46.0,-18.0,29.0,,-50.0,25.0
2020-04-24,Pierce,8,0,0.0,0.0,Wisconsin,,,,,-42.0,19.0
2020-04-24,Polk,4,0,0.0,0.0,Wisconsin,-19.0,1.0,,,-37.0,16.0
2020-04-24,Portage,4,0,0.0,0.0,Wisconsin,-42.0,-20.0,,,-41.0,20.0
2020-04-24,Price,1,0,0.0,0.0,Wisconsin,,,,,-31.0,
2020-04-24,Racine,304,10,16.0,0.0,Wisconsin,-37.0,-15.0,31.0,-13.0,-40.0,20.0
2020-04-24,Richland,10,1,0.0,0.0,Wisconsin,,,,,-32.0,
2020-04-24,Rock,120,4,21.0,0.0,Wisconsin,-39.0,-15.0,50.0,-18.0,-43.0,20.0
2020-04-24,Rusk,4,0,0.0,0.0,Wisconsin,,,,,-32.0,
2020-04-24,Sauk,38,3,1.0,0.0,Wisconsin,-45.0,-5.0,27.0,,-44.0,20.0
2020-04-24,Sawyer,2,0,0.0,0.0,Wisconsin,,,,,-33.0,
2020-04-24,Shawano,8,0,2.0,0.0,Wisconsin,-31.0,0.0,,,-40.0,
2020-04-24,Sheboygan,45,2,1.0,0.0,Wisconsin,-38.0,-17.0,77.0,-17.0,-39.0,19.0
2020-04-24,Trempealeau,2,0,1.0,0.0,Wisconsin,,-7.0,,,-38.0,
2020-04-24,Vernon,1,0,,,Wisconsin,,,,,-35.0,
2020-04-24,Vilas,4,0,0.0,0.0,Wisconsin,-66.0,,-16.0,,-39.0,
2020-04-24,Walworth,113,7,13.0,0.0,Wisconsin,-34.0,-16.0,35.0,-11.0,-39.0,19.0
2020-04-24,Washburn,1,0,0.0,0.0,Wisconsin,,,,,-32.0,
2020-04-24,Washington,91,4,1.0,0.0,Wisconsin,-32.0,-10.0,76.0,-16.0,-42.0,22.0
2020-04-24,Waukesha,289,14,9.0,0.0,Wisconsin,-45.0,-15.0,57.0,-25.0,-49.0,25.0
2020-04-24,Waupaca,7,1,1.0,0.0,Wisconsin,-31.0,-6.0,,,-33.0,15.0
2020-04-24,Waushara,2,0,0.0,0.0,Wisconsin,,,,-4.0,-30.0,
2020-04-24,Winnebago,46,1,0.0,0.0,Wisconsin,-42.0,-21.0,105.0,-31.0,-41.0,19.0
2020-04-24,Wood,2,0,0.0,0.0,Wisconsin,-31.0,-14.0,,,-37.0,16.0
2020-04-25,Adams,4,1,0.0,0.0,Wisconsin,,,,,-34.0,
2020-04-25,Ashland,2,0,0.0,0.0,Wisconsin,,,,,-28.0,
2020-04-25,Barron,6,0,0.0,0.0,Wisconsin,-27.0,3.0,,,-22.0,
2020-04-25,Bayfield,3,1,0.0,0.0,Wisconsin,,,,,-35.0,
2020-04-25,Brown,720,2,115.0,0.0,Wisconsin,-49.0,-10.0,89.0,-81.0,-32.0,12.0
2020-04-25,Buffalo,4,1,0.0,0.0,Wisconsin,,,,,-28.0,
2020-04-25,Calumet,7,0,0.0,0.0,Wisconsin,-37.0,-5.0,,,-25.0,
2020-04-25,Chippewa,20,0,0.0,0.0,Wisconsin,-30.0,9.0,,,-20.0,
2020-04-25,Clark,19,1,0.0,0.0,Wisconsin,,,,,-14.0,
2020-04-25,Columbia,27,1,0.0,0.0,Wisconsin,-41.0,-3.0,,7.0,-26.0,
2020-04-25,Crawford,3,0,0.0,0.0,Wisconsin,,,,,-17.0,
2020-04-25,Dane,401,21,6.0,0.0,Wisconsin,-58.0,-19.0,60.0,-44.0,-34.0,14.0
2020-04-25,Dodge,23,1,2.0,0.0,Wisconsin,-18.0,2.0,,,-17.0,8.0
2020-04-25,Door,10,1,1.0,0.0,Wisconsin,-40.0,,,,-33.0,
2020-04-25,Douglas,9,0,0.0,0.0,Wisconsin,-37.0,-5.0,,,-28.0,
2020-04-25,Dunn,9,0,0.0,0.0,Wisconsin,-29.0,-2.0,,-9.0,-19.0,
2020-04-25,Grant,28,3,1.0,0.0,Wisconsin,-16.0,18.0,,,-11.0,
2020-04-25,Green,11,0,1.0,0.0,Wisconsin,-35.0,10.0,,,-24.0,
2020-04-25,Green,11,0,1.0,0.0,Wisconsin,,,,,-15.0,
2020-04-25,Iowa,7,0,0.0,0.0,Wisconsin,,,,,-30.0,
2020-04-25,Jackson,12,1,0.0,0.0,Wisconsin,,,,-14.0,-23.0,
2020-04-25,Jefferson,39,0,1.0,0.0,Wisconsin,-37.0,2.0,,-45.0,-19.0,9.0
2020-04-25,Juneau,12,1,1.0,0.0,Wisconsin,,-5.0,,5.0,-25.0,
2020-04-25,Kenosha,329,7,15.0,0.0,Wisconsin,-45.0,-15.0,-12.0,-37.0,-28.0,12.0
2020-04-25,Kewaunee,10,1,1.0,0.0,Wisconsin,,,,,-28.0,
2020-04-25,Lafayette,4,0,0.0,0.0,Wisconsin,,,,,-12.0,
2020-04-25,Manitowoc,9,0,0.0,0.0,Wisconsin,-36.0,-3.0,87.0,,-21.0,11.0
2020-04-25,Marathon,18,1,1.0,0.0,Wisconsin,-43.0,-13.0,36.0,,-26.0,8.0
2020-04-25,Marinette,7,1,-1.0,0.0,Wisconsin,-31.0,-4.0,,,-22.0,
2020-04-25,Marquette,3,1,0.0,0.0,Wisconsin,,,,,-13.0,
2020-04-25,Milwaukee,2525,157,94.0,3.0,Wisconsin,-48.0,-16.0,15.0,-41.0,-31.0,13.0
2020-04-25,Monroe,14,0,0.0,0.0,Wisconsin,-28.0,7.0,,-5.0,-24.0,
2020-04-25,Oconto,6,0,1.0,0.0,Wisconsin,,,,,-19.0,
2020-04-25,Oneida,6,0,0.0,0.0,Wisconsin,-37.0,-10.0,11.0,,-22.0,
2020-04-25,Outagamie,43,2,0.0,0.0,Wisconsin,-53.0,-12.0,82.0,-37.0,-29.0,11.0
2020-04-25,Ozaukee,82,9,2.0,0.0,Wisconsin,-48.0,-16.0,89.0,,-28.0,
2020-04-25,Pierce,8,0,0.0,0.0,Wisconsin,,,,,-27.0,
2020-04-25,Polk,4,0,0.0,0.0,Wisconsin,-15.0,10.0,,,-25.0,
2020-04-25,Portage,4,0,0.0,0.0,Wisconsin,-36.0,-10.0,51.0,,-23.0,
2020-04-25,Racine,330,10,26.0,0.0,Wisconsin,-36.0,-8.0,20.0,-16.0,-27.0,12.0
2020-04-25,Richland,10,1,0.0,0.0,Wisconsin,,,,,-22.0,
2020-04-25,Rock,151,4,31.0,0.0,Wisconsin,-36.0,-3.0,91.0,-21.0,-28.0,10.0
2020-04-25,Sauk,38,3,0.0,0.0,Wisconsin,-51.0,0.0,16.0,,-39.0,
2020-04-25,Sawyer,2,0,0.0,0.0,Wisconsin,,,,,-35.0,
2020-04-25,Shawano,8,0,0.0,0.0,Wisconsin,-34.0,11.0,,,-30.0,
2020-04-25,Sheboygan,44,2,-1.0,0.0,Wisconsin,-37.0,0.0,85.0,-5.0,-23.0,12.0
2020-04-25,Trempealeau,2,0,0.0,0.0,Wisconsin,,7.0,,,-23.0,
2020-04-25,Vernon,1,0,0.0,0.0,Wisconsin,,,,,-14.0,
2020-04-25,Vilas,4,0,0.0,0.0,Wisconsin,,,-15.0,,-31.0,
2020-04-25,Walworth,132,8,19.0,1.0,Wisconsin,-32.0,-5.0,18.0,,-28.0,11.0
2020-04-25,Washburn,1,0,0.0,0.0,Wisconsin,,,,,-18.0,
2020-04-25,Washington,92,4,1.0,0.0,Wisconsin,-28.0,-4.0,75.0,,-26.0,11.0
2020-04-25,Waukesha,299,14,10.0,0.0,Wisconsin,-45.0,-7.0,55.0,-22.0,-29.0,13.0
2020-04-25,Waupaca,7,1,0.0,0.0,Wisconsin,-21.0,9.0,,,-18.0,
2020-04-25,Waushara,2,0,0.0,0.0,Wisconsin,,,,,-13.0,
2020-04-25,Winnebago,48,1,2.0,0.0,Wisconsin,-40.0,-10.0,148.0,-27.0,-27.0,10.0
2020-04-25,Wood,2,0,0.0,0.0,Wisconsin,-25.0,-3.0,,,-18.0,8.0
2020-04-26,Adams,4,1,0.0,0.0,Wisconsin,,,,,-35.0,
2020-04-26,Barron,6,0,0.0,0.0,Wisconsin,-15.0,8.0,,,-28.0,
2020-04-26,Brown,776,2,56.0,0.0,Wisconsin,-40.0,-14.0,152.0,-76.0,-29.0,8.0
2020-04-26,Calumet,7,0,0.0,0.0,Wisconsin,-30.0,-9.0,,,-29.0,
2020-04-26,Chippewa,20,0,0.0,0.0,Wisconsin,-17.0,4.0,,,-25.0,
2020-04-26,Clark,19,2,0.0,1.0,Wisconsin,,,,,-15.0,
2020-04-26,Columbia,27,1,0.0,0.0,Wisconsin,-28.0,-2.0,,-6.0,-21.0,
2020-04-26,Dane,405,21,4.0,0.0,Wisconsin,-53.0,-22.0,180.0,-49.0,-37.0,9.0
2020-04-26,Dodge,29,1,6.0,0.0,Wisconsin,-15.0,0.0,,,-18.0,5.0
2020-04-26,Door,10,1,0.0,0.0,Wisconsin,,,,,-33.0,
2020-04-26,Douglas,9,0,0.0,0.0,Wisconsin,-26.0,-9.0,,,-27.0,
2020-04-26,Dunn,9,0,0.0,0.0,Wisconsin,-27.0,-9.0,,-13.0,-23.0,
2020-04-26,Grant,30,3,2.0,0.0,Wisconsin,-16.0,13.0,,,-14.0,
2020-04-26,Green,11,0,0.0,0.0,Wisconsin,-18.0,,,,-21.0,
2020-04-26,Green,11,0,0.0,0.0,Wisconsin,,,,,-13.0,
2020-04-26,Iowa,7,0,0.0,0.0,Wisconsin,,,,,-22.0,
2020-04-26,Jackson,12,1,0.0,0.0,Wisconsin,,,,-14.0,-20.0,
2020-04-26,Jefferson,39,0,0.0,0.0,Wisconsin,-28.0,0.0,,-34.0,-24.0,
2020-04-26,Juneau,12,1,0.0,0.0,Wisconsin,,-5.0,,-17.0,-26.0,
2020-04-26,Kenosha,339,7,10.0,0.0,Wisconsin,-37.0,-15.0,103.0,-27.0,-31.0,8.0
2020-04-26,Kewaunee,10,1,0.0,0.0,Wisconsin,,,,,-23.0,
2020-04-26,Manitowoc,10,1,1.0,1.0,Wisconsin,-25.0,0.0,,,-23.0,
2020-04-26,Marathon,17,1,-1.0,0.0,Wisconsin,-33.0,-13.0,82.0,,-27.0,6.0
2020-04-26,Marinette,7,1,0.0,0.0,Wisconsin,-21.0,,,,-20.0,
2020-04-26,Marquette,3,1,0.0,0.0,Wisconsin,,,,,-25.0,
2020-04-26,Milwaukee,2629,162,104.0,5.0,Wisconsin,-40.0,-13.0,150.0,-39.0,-32.0,9.0
2020-04-26,Monroe,14,0,0.0,0.0,Wisconsin,-22.0,10.0,,-7.0,-20.0,
2020-04-26,Oconto,7,0,1.0,0.0,Wisconsin,,,,,-20.0,
2020-04-26,Oneida,6,0,0.0,0.0,Wisconsin,-31.0,,,,-24.0,
2020-04-26,Outagamie,46,2,3.0,0.0,Wisconsin,-43.0,-15.0,115.0,-38.0,-28.0,7.0
2020-04-26,Ozaukee,85,9,3.0,0.0,Wisconsin,-39.0,-16.0,,,-36.0,
2020-04-26,Pierce,9,0,1.0,0.0,Wisconsin,,,,,-26.0,
2020-04-26,Polk,4,0,0.0,0.0,Wisconsin,2.0,18.0,,,-24.0,
2020-04-26,Portage,4,0,0.0,0.0,Wisconsin,-28.0,-12.0,,,-32.0,
2020-04-26,Racine,345,10,15.0,0.0,Wisconsin,-31.0,-7.0,,-11.0,-27.0,7.0
2020-04-26,Richland,11,1,1.0,0.0,Wisconsin,,,,,-25.0,
2020-04-26,Rock,151,5,0.0,1.0,Wisconsin,-28.0,-11.0,,-16.0,-28.0,6.0
2020-04-26,Sauk,40,3,2.0,0.0,Wisconsin,-44.0,8.0,77.0,,-42.0,
2020-04-26,Sawyer,3,0,1.0,0.0,Wisconsin,,,,,-40.0,
2020-04-26,Shawano,8,0,0.0,0.0,Wisconsin,,13.0,,,-29.0,
2020-04-26,Sheboygan,45,2,1.0,0.0,Wisconsin,-29.0,-6.0,,13.0,-25.0,7.0
2020-04-26,Trempealeau,2,0,0.0,0.0,Wisconsin,,,,,-15.0,
2020-04-26,Vernon,1,0,0.0,0.0,Wisconsin,,,,,-24.0,
2020-04-26,Vilas,4,0,0.0,0.0,Wisconsin,,,,,-42.0,
2020-04-26,Walworth,135,8,3.0,0.0,Wisconsin,-21.0,-1.0,,,-30.0,7.0
2020-04-26,Washington,92,4,0.0,0.0,Wisconsin,-19.0,-9.0,,,-29.0,7.0
2020-04-26,Waukesha,307,14,8.0,0.0,Wisconsin,-41.0,-14.0,176.0,5.0,-34.0,8.0
2020-04-26,Waupaca,7,1,0.0,0.0,Wisconsin,1.0,2.0,,,-17.0,
2020-04-26,Waushara,2,0,0.0,0.0,Wisconsin,,,,,-25.0,
2020-04-26,Winnebago,48,1,0.0,0.0,Wisconsin,-30.0,-11.0,,,-28.0,7.0
2020-04-26,Wood,2,0,0.0,0.0,Wisconsin,-11.0,1.0,,,-23.0,5.0
2020-04-27,Adams,4,1,0.0,0.0,Wisconsin,,,,,-32.0,
2020-04-27,Ashland,2,0,0.0,0.0,Wisconsin,,,,,-35.0,
2020-04-27,Barron,6,0,0.0,0.0,Wisconsin,-13.0,1.0,,,-30.0,10.0
2020-04-27,Bayfield,3,1,0.0,0.0,Wisconsin,,,,,-38.0,
2020-04-27,Brown,853,2,77.0,0.0,Wisconsin,-42.0,-7.0,5.0,-79.0,-45.0,19.0
2020-04-27,Buffalo,4,1,0.0,0.0,Wisconsin,,,,,-31.0,
2020-04-27,Calumet,9,0,2.0,0.0,Wisconsin,-31.0,-9.0,,,-40.0,19.0
2020-04-27,Chippewa,20,0,0.0,0.0,Wisconsin,-19.0,2.0,,,-31.0,13.0
2020-04-27,Clark,19,2,0.0,0.0,Wisconsin,,,,,-28.0,12.0
2020-04-27,Columbia,27,1,0.0,0.0,Wisconsin,-32.0,-9.0,,-1.0,-35.0,15.0
2020-04-27,Crawford,3,0,0.0,0.0,Wisconsin,,,,,-32.0,
2020-04-27,Dane,412,21,7.0,0.0,Wisconsin,-51.0,-23.0,35.0,-56.0,-58.0,26.0
2020-04-27,Dodge,30,1,1.0,0.0,Wisconsin,-25.0,-11.0,,,-30.0,15.0
2020-04-27,Door,10,1,0.0,0.0,Wisconsin,,,,,-35.0,
2020-04-27,Douglas,9,0,0.0,0.0,Wisconsin,-26.0,-17.0,,,-41.0,16.0
2020-04-27,Dunn,9,0,0.0,0.0,Wisconsin,-25.0,-7.0,,-5.0,-34.0,12.0
2020-04-27,Grant,31,4,1.0,1.0,Wisconsin,-22.0,-5.0,,,-36.0,16.0
2020-04-27,Green,11,0,0.0,0.0,Wisconsin,-30.0,-3.0,,,-38.0,17.0
2020-04-27,Green,11,0,0.0,0.0,Wisconsin,,,,,-29.0,
2020-04-27,Iowa,7,0,0.0,0.0,Wisconsin,,,,,-35.0,
2020-04-27,Jackson,12,1,0.0,0.0,Wisconsin,,,,-3.0,-26.0,
2020-04-27,Jefferson,39,0,0.0,0.0,Wisconsin,-33.0,-11.0,,-24.0,-38.0,17.0
2020-04-27,Juneau,13,1,1.0,0.0,Wisconsin,,-10.0,,-9.0,-34.0,
2020-04-27,Kenosha,340,7,1.0,0.0,Wisconsin,-32.0,-17.0,-9.0,-38.0,-42.0,18.0
2020-04-27,Kewaunee,10,1,0.0,0.0,Wisconsin,,,,,-33.0,
2020-04-27,Lafayette,4,0,0.0,0.0,Wisconsin,,,,,-33.0,
2020-04-27,Manitowoc,11,1,1.0,0.0,Wisconsin,-34.0,-13.0,,,-33.0,15.0
2020-04-27,Marathon,17,1,0.0,0.0,Wisconsin,-33.0,-15.0,11.0,,-34.0,16.0
2020-04-27,Marinette,7,1,0.0,0.0,Wisconsin,-33.0,-13.0,,,-28.0,13.0
2020-04-27,Marquette,3,1,0.0,0.0,Wisconsin,,,,,-27.0,
2020-04-27,Milwaukee,2674,167,45.0,5.0,Wisconsin,-39.0,-16.0,3.0,-42.0,-46.0,19.0
2020-04-27,Monroe,14,0,0.0,0.0,Wisconsin,-24.0,2.0,,-13.0,-34.0,13.0
2020-04-27,Oconto,8,0,1.0,0.0,Wisconsin,,,,,-33.0,
2020-04-27,Oneida,6,0,0.0,0.0,Wisconsin,-29.0,-12.0,,,-36.0,14.0
2020-04-27,Outagamie,47,2,1.0,0.0,Wisconsin,-44.0,-16.0,12.0,-46.0,-43.0,19.0
2020-04-27,Ozaukee,86,9,1.0,0.0,Wisconsin,-41.0,-18.0,18.0,,-48.0,22.0
2020-04-27,Pierce,9,0,0.0,0.0,Wisconsin,,,,,-39.0,17.0
2020-04-27,Polk,4,0,0.0,0.0,Wisconsin,-4.0,3.0,,,-32.0,12.0
2020-04-27,Portage,4,0,0.0,0.0,Wisconsin,-34.0,-17.0,,,-41.0,17.0
2020-04-27,Price,1,0,0.0,0.0,Wisconsin,,,,,-28.0,
2020-04-27,Racine,356,10,11.0,0.0,Wisconsin,-29.0,-13.0,24.0,-11.0,-38.0,17.0
2020-04-27,Richland,11,1,0.0,0.0,Wisconsin,,,,,-31.0,
2020-04-27,Rock,164,5,13.0,0.0,Wisconsin,-33.0,-14.0,23.0,-20.0,-41.0,17.0
2020-04-27,Rusk,4,0,0.0,0.0,Wisconsin,,,,,-30.0,
2020-04-27,Sauk,42,3,2.0,0.0,Wisconsin,-35.0,-5.0,17.0,,-39.0,17.0
2020-04-27,Sawyer,3,0,0.0,0.0,Wisconsin,,,,,-31.0,
2020-04-27,Shawano,8,0,0.0,0.0,Wisconsin,,7.0,,,-35.0,15.0
2020-04-27,Sheboygan,46,2,1.0,0.0,Wisconsin,-30.0,-18.0,25.0,-6.0,-36.0,16.0
2020-04-27,Trempealeau,2,0,0.0,0.0,Wisconsin,,,,,-34.0,14.0
2020-04-27,Vernon,1,0,0.0,0.0,Wisconsin,,,,,-35.0,
2020-04-27,Vilas,4,0,0.0,0.0,Wisconsin,,,,,-38.0,
2020-04-27,Walworth,138,8,3.0,0.0,Wisconsin,-25.0,-10.0,14.0,,-37.0,17.0
2020-04-27,Washburn,1,0,0.0,0.0,Wisconsin,,,,,-26.0,
2020-04-27,Washington,94,4,2.0,0.0,Wisconsin,-28.0,-10.0,29.0,-23.0,-40.0,19.0
2020-04-27,Waukesha,313,15,6.0,1.0,Wisconsin,-41.0,-15.0,22.0,-34.0,-49.0,22.0
2020-04-27,Waupaca,7,1,0.0,0.0,Wisconsin,-29.0,-3.0,,,-30.0,13.0
2020-04-27,Waushara,2,0,0.0,0.0,Wisconsin,,,,,-30.0,
2020-04-27,Winnebago,48,1,0.0,0.0,Wisconsin,-40.0,-21.0,21.0,-38.0,-39.0,17.0
2020-04-27,Wood,2,0,0.0,0.0,Wisconsin,-25.0,-14.0,,,-34.0,14.0
2020-04-28,Adams,4,1,0.0,0.0,Wisconsin,,,,,-35.0,
2020-04-28,Ashland,2,0,0.0,0.0,Wisconsin,,,,,-36.0,
2020-04-28,Barron,6,0,0.0,0.0,Wisconsin,-28.0,-9.0,,,-32.0,9.0
2020-04-28,Bayfield,3,1,0.0,0.0,Wisconsin,,,,,-41.0,
2020-04-28,Brown,920,3,67.0,1.0,Wisconsin,-41.0,-3.0,11.0,-78.0,-47.0,14.0
2020-04-28,Buffalo,4,1,0.0,0.0,Wisconsin,,,,,-34.0,
2020-04-28,Calumet,10,0,1.0,0.0,Wisconsin,-29.0,0.0,,,-41.0,15.0
2020-04-28,Chippewa,21,0,1.0,0.0,Wisconsin,-30.0,-4.0,,,-35.0,11.0
2020-04-28,Clark,20,3,1.0,1.0,Wisconsin,,,,,-27.0,10.0
2020-04-28,Columbia,27,1,0.0,0.0,Wisconsin,-33.0,-10.0,,14.0,-37.0,12.0
2020-04-28,Crawford,3,0,0.0,0.0,Wisconsin,,,,,-29.0,
2020-04-28,Dane,417,22,5.0,1.0,Wisconsin,-53.0,-19.0,50.0,-52.0,-60.0,20.0
2020-04-28,Dodge,32,1,2.0,0.0,Wisconsin,-24.0,-2.0,,,-30.0,9.0
2020-04-28,Door,12,1,2.0,0.0,Wisconsin,,,,,-30.0,
2020-04-28,Douglas,9,0,0.0,0.0,Wisconsin,-33.0,-19.0,,,-43.0,13.0
2020-04-28,Dunn,9,0,0.0,0.0,Wisconsin,-34.0,-12.0,,-7.0,-37.0,11.0
2020-04-28,Grant,32,5,1.0,1.0,Wisconsin,-26.0,0.0,,,-37.0,10.0
2020-04-28,Green,11,0,0.0,0.0,Wisconsin,-25.0,-1.0,,,-40.0,13.0
2020-04-28,Green,11,0,0.0,0.0,Wisconsin,,,,,-35.0,
2020-04-28,Iowa,7,0,0.0,0.0,Wisconsin,,,,,-38.0,
2020-04-28,Iron,2,1,0.0,0.0,Wisconsin,,,,,-38.0,
2020-04-28,Jackson,12,1,0.0,0.0,Wisconsin,,,,5.0,-29.0,
2020-04-28,Jefferson,42,0,3.0,0.0,Wisconsin,-34.0,-9.0,,-30.0,-38.0,11.0
2020-04-28,Juneau,13,1,0.0,0.0,Wisconsin,,-6.0,,-4.0,-33.0,
2020-04-28,Kenosha,348,9,8.0,2.0,Wisconsin,-33.0,-15.0,-8.0,-32.0,-43.0,12.0
2020-04-28,Kewaunee,11,1,1.0,0.0,Wisconsin,,,,,-32.0,
2020-04-28,Lafayette,4,0,0.0,0.0,Wisconsin,,,,,-34.0,
2020-04-28,Manitowoc,11,1,0.0,0.0,Wisconsin,-35.0,-7.0,,,-35.0,10.0
2020-04-28,Marathon,17,1,0.0,0.0,Wisconsin,-34.0,-10.0,-5.0,,-35.0,12.0
2020-04-28,Marinette,7,1,0.0,0.0,Wisconsin,-28.0,-7.0,,,-28.0,7.0
2020-04-28,Marquette,3,1,0.0,0.0,Wisconsin,,,,,-30.0,
2020-04-28,Milwaukee,2722,174,48.0,7.0,Wisconsin,-40.0,-12.0,0.0,-38.0,-48.0,14.0
2020-04-28,Monroe,14,1,0.0,1.0,Wisconsin,-26.0,1.0,,-4.0,-36.0,10.0
2020-04-28,Oconto,8,0,0.0,0.0,Wisconsin,,,,,-36.0,
2020-04-28,Oneida,6,0,0.0,0.0,Wisconsin,-30.0,-11.0,,,-33.0,10.0
2020-04-28,Outagamie,50,2,3.0,0.0,Wisconsin,-45.0,-12.0,18.0,-43.0,-44.0,14.0
2020-04-28,Ozaukee,86,9,0.0,0.0,Wisconsin,-44.0,-19.0,11.0,,-50.0,17.0
2020-04-28,Pierce,9,0,0.0,0.0,Wisconsin,,,,,-44.0,16.0
2020-04-28,Polk,4,0,0.0,0.0,Wisconsin,-17.0,-4.0,,,-35.0,12.0
2020-04-28,Portage,4,0,0.0,0.0,Wisconsin,-34.0,-13.0,,,-43.0,13.0
2020-04-28,Price,1,0,0.0,0.0,Wisconsin,,,,,-28.0,
2020-04-28,Racine,408,12,52.0,2.0,Wisconsin,-32.0,-11.0,32.0,-14.0,-39.0,12.0
2020-04-28,Richland,11,2,0.0,1.0,Wisconsin,,,,,-30.0,
2020-04-28,Rock,178,6,14.0,1.0,Wisconsin,-30.0,-10.0,40.0,-13.0,-43.0,11.0
2020-04-28,Rusk,4,0,0.0,0.0,Wisconsin,,,,,-27.0,
2020-04-28,Sauk,44,3,2.0,0.0,Wisconsin,-32.0,-6.0,17.0,,-42.0,11.0
2020-04-28,Sawyer,3,0,0.0,0.0,Wisconsin,,,,,-39.0,
2020-04-28,Shawano,8,0,0.0,0.0,Wisconsin,,10.0,,,-35.0,10.0
2020-04-28,Sheboygan,46,2,0.0,0.0,Wisconsin,-31.0,-13.0,,-8.0,-37.0,11.0
2020-04-28,Trempealeau,2,0,0.0,0.0,Wisconsin,,,,,-33.0,11.0
2020-04-28,Vernon,1,0,0.0,0.0,Wisconsin,,,,,-35.0,
2020-04-28,Vilas,4,0,0.0,0.0,Wisconsin,,,,,-38.0,
2020-04-28,Walworth,139,8,1.0,0.0,Wisconsin,-25.0,-4.0,,-12.0,-39.0,11.0
2020-04-28,Washburn,1,0,0.0,0.0,Wisconsin,,,,,-32.0,
2020-04-28,Washington,96,4,2.0,0.0,Wisconsin,-24.0,-5.0,54.0,,-41.0,15.0
2020-04-28,Waukesha,321,16,8.0,1.0,Wisconsin,-42.0,-9.0,54.0,-30.0,-50.0,17.0
2020-04-28,Waupaca,7,1,0.0,0.0,Wisconsin,-30.0,2.0,,,-30.0,9.0
2020-04-28,Waushara,2,0,0.0,0.0,Wisconsin,,,,,-31.0,
2020-04-28,Winnebago,48,1,0.0,0.0,Wisconsin,-41.0,-16.0,26.0,-33.0,-39.0,13.0
2020-04-28,Wood,2,0,0.0,0.0,Wisconsin,-28.0,-12.0,,,-35.0,10.0
2020-04-29,Adams,4,1,0.0,0.0,Wisconsin,,,,,-37.0,
2020-04-29,Ashland,2,0,0.0,0.0,Wisconsin,,,,,-38.0,
2020-04-29,Barron,6,0,0.0,0.0,Wisconsin,-14.0,6.0,,,-32.0,12.0
2020-04-29,Bayfield,3,1,0.0,0.0,Wisconsin,,,,,-39.0,
2020-04-29,Brown,971,3,51.0,0.0,Wisconsin,-46.0,-10.0,-22.0,-77.0,-47.0,21.0
2020-04-29,Buffalo,4,1,0.0,0.0,Wisconsin,,,,,-31.0,
2020-04-29,Calumet,12,0,2.0,0.0,Wisconsin,-35.0,-6.0,,,-41.0,22.0
2020-04-29,Chippewa,21,0,0.0,0.0,Wisconsin,-24.0,4.0,,,-33.0,14.0
2020-04-29,Clark,20,4,0.0,1.0,Wisconsin,,,,,-26.0,13.0
2020-04-29,Columbia,27,1,0.0,0.0,Wisconsin,-41.0,-13.0,,11.0,-39.0,19.0
2020-04-29,Crawford,3,0,0.0,0.0,Wisconsin,,,,,-27.0,
2020-04-29,Dane,424,22,7.0,0.0,Wisconsin,-55.0,-23.0,-16.0,-53.0,-61.0,28.0
2020-04-29,Dodge,33,1,1.0,0.0,Wisconsin,-29.0,-9.0,,,-30.0,17.0
2020-04-29,Door,12,2,0.0,1.0,Wisconsin,,,,,-33.0,
2020-04-29,Douglas,9,0,0.0,0.0,Wisconsin,-22.0,-7.0,,,-42.0,14.0
2020-04-29,Dunn,9,0,0.0,0.0,Wisconsin,-24.0,1.0,,2.0,-36.0,13.0
2020-04-29,Grant,35,6,3.0,1.0,Wisconsin,-22.0,0.0,,,-37.0,17.0
2020-04-29,Green,11,0,0.0,0.0,Wisconsin,-32.0,0.0,,,-40.0,19.0
2020-04-29,Green,11,0,0.0,0.0,Wisconsin,,,,,-34.0,
2020-04-29,Iowa,7,0,0.0,0.0,Wisconsin,,,,,-43.0,
2020-04-29,Iron,2,1,0.0,0.0,Wisconsin,,,,,-33.0,
2020-04-29,Jackson,12,1,0.0,0.0,Wisconsin,,,,3.0,-29.0,
2020-04-29,Jefferson,45,0,3.0,0.0,Wisconsin,-39.0,-11.0,,-20.0,-39.0,19.0
2020-04-29,Juneau,14,1,1.0,0.0,Wisconsin,,-3.0,,2.0,-36.0,
2020-04-29,Kenosha,363,11,15.0,2.0,Wisconsin,-38.0,-19.0,-35.0,-34.0,-44.0,20.0
2020-04-29,Kewaunee,14,1,3.0,0.0,Wisconsin,,,,,-34.0,
2020-04-29,Lafayette,4,0,0.0,0.0,Wisconsin,,,,,-34.0,
2020-04-29,Manitowoc,11,1,0.0,0.0,Wisconsin,-39.0,-14.0,-19.0,,-35.0,17.0
2020-04-29,Marathon,17,1,0.0,0.0,Wisconsin,-33.0,-10.0,-6.0,,-35.0,16.0
2020-04-29,Marinette,7,1,0.0,0.0,Wisconsin,-31.0,-12.0,,,-30.0,14.0
2020-04-29,Marquette,3,1,0.0,0.0,Wisconsin,,,,,-32.0,
